user_id,route_id,interaction_type,timestamp,interaction_weight
user_037,route_070,view,2025-02-11T16:01:00Z,1
user_037,route_001,like,2025-02-12T09:29:00Z,3
user_037,route_049,view,2025-02-14T04:08:00Z,1
user_037,route_052,checkin,2025-02-27T00:44:00Z,8
user_037,route_055,like,2025-03-01T00:10:00Z,3
user_037,route_057,view,2025-03-01T05:57:00Z,1
user_037,route_041,view,2025-04-06T06:11:00Z,1
user_037,route_112,visit,2025-05-16T10:58:00Z,5
user_037,route_115,view,2025-07-21T01:05:00Z,1
user_037,route_048,view,2025-08-06T13:06:00Z,1
user_037,route_044,view,2025-08-07T09:36:00Z,1
user_037,route_009,view,2025-08-11T17:01:00Z,1
user_037,route_118,view,2025-08-19T18:15:00Z,1
user_037,route_022,like,2025-08-21T21:28:00Z,3
user_037,route_021,visit,2025-08-24T22:25:00Z,5
user_037,route_077,view,2025-08-26T04:30:00Z,1
user_037,route_095,checkin,2025-09-02T09:09:00Z,8
user_037,route_083,like,2025-09-11T16:40:00Z,3
user_037,route_073,like,2025-09-20T10:29:00Z,3
user_037,route_064,view,2025-10-03T06:05:00Z,1
user_037,route_102,view,2025-10-19T08:22:00Z,1
user_037,route_069,view,2025-10-19T12:03:00Z,1
user_037,route_078,view,2025-11-05T23:31:00Z,1
user_037,route_012,like,2025-11-06T08:55:00Z,3
user_037,route_032,like,2025-11-12T11:44:00Z,3
user_037,route_076,view,2025-11-28T21:45:00Z,1
user_037,route_106,visit,2025-11-29T07:27:00Z,5
user_037,route_098,visit,2025-12-05T14:11:00Z,5
user_037,route_072,view,2025-12-17T09:53:00Z,1
user_037,route_036,visit,2025-12-20T21:25:00Z,5
user_037,route_043,view,2025-12-26T14:31:00Z,1
user_037,route_114,like,2025-12-27T09:20:00Z,3
user_038,route_036,like,2025-01-11T05:18:00Z,3
user_038,route_084,like,2025-01-25T00:22:00Z,3
user_038,route_048,view,2025-03-08T05:12:00Z,1
user_038,route_103,like,2025-04-23T18:58:00Z,3
user_038,route_039,view,2025-05-31T23:45:00Z,1
user_038,route_028,view,2025-07-02T21:10:00Z,1
user_038,route_017,view,2025-08-02T15:07:00Z,1
user_038,route_008,like,2025-08-02T21:41:00Z,3
user_038,route_083,view,2025-08-29T11:28:00Z,1
user_038,route_092,view,2025-08-30T05:39:00Z,1
user_038,route_106,view,2025-09-09T03:50:00Z,1
user_038,route_091,view,2025-09-10T09:15:00Z,1
user_038,route_049,like,2025-09-28T00:27:00Z,3
user_038,route_016,visit,2025-10-11T02:17:00Z,5
user_038,route_010,view,2025-11-05T22:42:00Z,1
user_038,route_078,like,2025-11-27T11:28:00Z,3
user_038,route_004,like,2025-12-20T23:05:00Z,3
user_039,route_016,like,2025-01-16T14:09:00Z,3
user_039,route_034,like,2025-01-19T21:59:00Z,3
user_039,route_041,visit,2025-02-13T08:23:00Z,5
user_039,route_023,view,2025-02-17T16:35:00Z,1
user_039,route_095,view,2025-02-20T04:41:00Z,1
user_039,route_062,view,2025-03-06T16:34:00Z,1
user_039,route_004,view,2025-03-12T03:54:00Z,1
user_039,route_046,visit,2025-03-12T13:26:00Z,5
user_039,route_098,like,2025-03-19T16:26:00Z,3
user_039,route_056,view,2025-06-04T02:02:00Z,1
user_039,route_019,visit,2025-06-10T11:00:00Z,5
user_039,route_069,view,2025-06-24T20:10:00Z,1
user_039,route_089,view,2025-07-05T05:46:00Z,1
user_039,route_054,like,2025-07-19T23:46:00Z,3
user_039,route_086,view,2025-07-25T05:27:00Z,1
user_039,route_037,view,2025-07-26T14:41:00Z,1
user_039,route_105,visit,2025-08-01T00:15:00Z,5
user_039,route_024,like,2025-08-01T11:40:00Z,3
user_039,route_012,visit,2025-08-15T16:31:00Z,5
user_039,route_076,visit,2025-08-15T22:22:00Z,5
user_039,route_102,like,2025-08-23T16:50:00Z,3
user_039,route_011,view,2025-08-31T10:18:00Z,1
user_039,route_045,view,2025-09-22T02:05:00Z,1
user_039,route_055,view,2025-09-28T19:58:00Z,1
user_039,route_033,like,2025-10-06T19:50:00Z,3
user_039,route_022,checkin,2025-10-22T01:40:00Z,8
user_039,route_066,view,2025-11-19T03:55:00Z,1
user_039,route_001,view,2025-11-29T12:49:00Z,1
user_039,route_021,view,2025-12-05T16:18:00Z,1
user_039,route_113,visit,2025-12-15T22:35:00Z,5
user_040,route_082,view,2025-01-25T09:56:00Z,1
user_040,route_092,view,2025-02-09T11:43:00Z,1
user_040,route_108,view,2025-02-15T19:42:00Z,1
user_040,route_045,view,2025-03-02T19:54:00Z,1
user_040,route_011,view,2025-03-03T11:36:00Z,1
user_040,route_079,like,2025-03-15T04:50:00Z,3
user_040,route_024,visit,2025-03-22T17:23:00Z,5
user_040,route_001,view,2025-04-04T23:31:00Z,1
user_040,route_085,like,2025-05-16T18:31:00Z,3
user_040,route_094,view,2025-07-04T14:06:00Z,1
user_040,route_049,view,2025-07-11T09:18:00Z,1
user_040,route_031,view,2025-07-18T07:57:00Z,1
user_040,route_114,view,2025-08-02T05:09:00Z,1
user_040,route_026,view,2025-08-02T15:36:00Z,1
user_040,route_112,view,2025-08-06T04:30:00Z,1
user_040,route_095,view,2025-08-06T13:05:00Z,1
user_040,route_037,checkin,2025-08-14T22:59:00Z,8
user_040,route_072,like,2025-08-18T04:55:00Z,3
user_040,route_008,view,2025-08-20T10:50:00Z,1
user_040,route_002,view,2025-09-06T22:29:00Z,1
user_040,route_098,visit,2025-09-22T18:12:00Z,5
user_040,route_041,view,2025-09-24T23:15:00Z,1
user_040,route_036,view,2025-09-25T04:07:00Z,1
user_040,route_097,like,2025-10-04T01:42:00Z,3
user_040,route_105,visit,2025-10-08T11:04:00Z,5
user_040,route_099,like,2025-10-21T21:08:00Z,3
user_040,route_102,like,2025-10-29T17:33:00Z,3
user_040,route_069,view,2025-11-07T04:48:00Z,1
user_040,route_035,view,2025-11-22T14:48:00Z,1
user_040,route_027,view,2025-12-22T06:29:00Z,1
user_040,route_107,view,2025-12-27T16:55:00Z,1
user_041,route_115,checkin,2025-01-10T08:35:00Z,8
user_041,route_017,view,2025-01-12T10:27:00Z,1
user_041,route_059,view,2025-01-13T16:20:00Z,1
user_041,route_014,like,2025-01-24T05:47:00Z,3
user_041,route_118,view,2025-02-05T09:05:00Z,1
user_041,route_117,checkin,2025-02-15T04:19:00Z,8
user_041,route_049,view,2025-02-16T03:06:00Z,1
user_041,route_026,view,2025-03-03T01:12:00Z,1
user_041,route_037,view,2025-03-04T04:46:00Z,1
user_041,route_075,view,2025-03-10T20:59:00Z,1
user_041,route_119,visit,2025-03-27T00:03:00Z,5
user_041,route_047,checkin,2025-03-28T07:34:00Z,8
user_041,route_023,view,2025-04-15T04:23:00Z,1
user_041,route_086,view,2025-04-19T18:53:00Z,1
user_041,route_102,view,2025-05-24T13:13:00Z,1
user_041,route_064,view,2025-05-27T04:11:00Z,1
user_041,route_061,view,2025-06-02T12:06:00Z,1
user_041,route_097,view,2025-06-12T14:35:00Z,1
user_041,route_107,view,2025-06-12T21:21:00Z,1
user_041,route_057,view,2025-06-14T10:13:00Z,1
user_041,route_108,view,2025-06-14T12:37:00Z,1
user_041,route_009,view,2025-06-16T05:01:00Z,1
user_041,route_078,view,2025-07-31T10:16:00Z,1
user_041,route_106,view,2025-08-16T02:51:00Z,1
user_041,route_077,like,2025-08-17T02:54:00Z,3
user_041,route_101,view,2025-08-26T19:18:00Z,1
user_041,route_044,view,2025-09-04T08:38:00Z,1
user_041,route_048,view,2025-09-05T00:26:00Z,1
user_041,route_104,view,2025-09-16T12:07:00Z,1
user_041,route_076,view,2025-10-12T14:02:00Z,1
user_041,route_011,view,2025-11-02T18:15:00Z,1
user_041,route_056,visit,2025-11-03T10:01:00Z,5
user_041,route_120,view,2025-11-30T04:19:00Z,1
user_041,route_060,like,2025-12-12T03:15:00Z,3
user_041,route_021,like,2025-12-14T05:03:00Z,3
user_041,route_110,like,2025-12-15T12:22:00Z,3
user_041,route_025,view,2025-12-29T14:17:00Z,1
user_042,route_046,view,2025-01-23T23:14:00Z,1
user_042,route_088,visit,2025-01-27T10:27:00Z,5
user_042,route_060,like,2025-02-03T18:08:00Z,3
user_042,route_043,like,2025-03-07T08:59:00Z,3
user_042,route_041,like,2025-04-09T02:52:00Z,3
user_042,route_045,checkin,2025-04-09T21:01:00Z,8
user_042,route_079,view,2025-04-11T05:21:00Z,1
user_042,route_081,view,2025-04-11T20:25:00Z,1
user_042,route_061,like,2025-04-27T16:46:00Z,3
user_042,route_032,view,2025-05-23T18:32:00Z,1
user_042,route_004,like,2025-05-24T21:58:00Z,3
user_042,route_072,view,2025-06-05T22:14:00Z,1
user_042,route_008,view,2025-06-21T08:15:00Z,1
user_042,route_076,view,2025-07-20T06:21:00Z,1
user_042,route_068,like,2025-07-28T08:07:00Z,3
user_042,route_003,view,2025-08-04T17:28:00Z,1
user_042,route_064,checkin,2025-08-07T20:43:00Z,8
user_042,route_102,like,2025-08-10T00:37:00Z,3
user_042,route_019,visit,2025-08-16T00:14:00Z,5
user_042,route_051,view,2025-08-27T15:23:00Z,1
user_042,route_074,view,2025-09-10T11:02:00Z,1
user_042,route_044,like,2025-10-10T06:42:00Z,3
user_042,route_059,view,2025-10-20T00:47:00Z,1
user_042,route_024,view,2025-11-17T20:06:00Z,1
user_042,route_031,like,2025-12-11T21:38:00Z,3
user_042,route_104,view,2025-12-15T17:56:00Z,1
user_042,route_025,visit,2025-12-20T13:04:00Z,5
user_042,route_114,like,2025-12-21T21:34:00Z,3
user_042,route_023,view,2025-12-27T22:38:00Z,1
user_043,route_114,view,2025-01-23T01:08:00Z,1
user_043,route_030,view,2025-01-27T09:54:00Z,1
user_043,route_029,like,2025-01-29T09:39:00Z,3
user_043,route_017,like,2025-01-30T07:32:00Z,3
user_043,route_113,view,2025-02-03T03:43:00Z,1
user_043,route_110,view,2025-02-19T19:48:00Z,1
user_043,route_008,visit,2025-03-07T01:58:00Z,5
user_043,route_074,view,2025-03-16T04:30:00Z,1
user_043,route_065,like,2025-04-10T18:08:00Z,3
user_043,route_019,view,2025-05-12T11:26:00Z,1
user_043,route_062,view,2025-06-09T18:56:00Z,1
user_043,route_108,visit,2025-06-25T09:23:00Z,5
user_043,route_102,like,2025-07-16T14:50:00Z,3
user_043,route_021,visit,2025-08-12T16:41:00Z,5
user_043,route_045,view,2025-09-23T18:42:00Z,1
user_043,route_076,view,2025-10-28T06:06:00Z,1
user_043,route_094,like,2025-11-01T22:04:00Z,3
user_043,route_103,view,2025-11-03T21:39:00Z,1
user_043,route_072,view,2025-11-14T14:11:00Z,1
user_043,route_082,view,2025-11-14T19:06:00Z,1
user_043,route_098,view,2025-12-12T00:29:00Z,1
user_044,route_057,view,2025-02-03T05:32:00Z,1
user_044,route_038,like,2025-02-11T15:50:00Z,3
user_044,route_043,view,2025-02-26T10:59:00Z,1
user_044,route_036,visit,2025-03-02T04:56:00Z,5
user_044,route_027,like,2025-03-12T12:41:00Z,3
user_044,route_054,like,2025-03-31T10:54:00Z,3
user_044,route_035,view,2025-04-02T06:01:00Z,1
user_044,route_005,view,2025-04-05T00:23:00Z,1
user_044,route_079,view,2025-04-08T06:34:00Z,1
user_044,route_042,visit,2025-04-20T07:30:00Z,5
user_044,route_096,view,2025-04-25T22:14:00Z,1
user_044,route_117,visit,2025-05-15T03:01:00Z,5
user_044,route_088,visit,2025-05-26T05:14:00Z,5
user_044,route_011,like,2025-05-29T14:12:00Z,3
user_044,route_107,view,2025-05-31T04:20:00Z,1
user_044,route_040,view,2025-06-19T23:24:00Z,1
user_044,route_034,view,2025-07-03T00:35:00Z,1
user_044,route_081,view,2025-07-04T01:01:00Z,1
user_044,route_100,view,2025-07-11T10:38:00Z,1
user_044,route_093,visit,2025-08-22T07:23:00Z,5
user_044,route_087,like,2025-08-26T05:20:00Z,3
user_044,route_111,like,2025-09-11T15:17:00Z,3
user_044,route_003,like,2025-09-18T18:56:00Z,3
user_044,route_086,view,2025-09-27T22:30:00Z,1
user_044,route_056,visit,2025-11-12T18:12:00Z,5
user_044,route_006,like,2025-11-16T13:56:00Z,3
user_044,route_028,view,2025-11-19T08:55:00Z,1
user_044,route_020,view,2025-11-22T07:58:00Z,1
user_044,route_021,view,2025-11-23T18:41:00Z,1
user_044,route_105,view,2025-11-27T16:23:00Z,1
user_044,route_030,checkin,2025-12-05T05:33:00Z,8
user_045,route_013,view,2025-02-08T11:57:00Z,1
user_045,route_084,view,2025-03-12T22:47:00Z,1
user_045,route_059,view,2025-03-18T12:14:00Z,1
user_045,route_040,view,2025-04-02T14:14:00Z,1
user_045,route_002,view,2025-04-11T21:21:00Z,1
user_045,route_032,view,2025-04-18T15:14:00Z,1
user_045,route_116,view,2025-05-14T00:49:00Z,1
user_045,route_114,view,2025-05-22T07:06:00Z,1
user_045,route_064,like,2025-06-24T02:20:00Z,3
user_045,route_038,visit,2025-06-27T12:25:00Z,5
user_045,route_109,view,2025-07-04T01:34:00Z,1
user_045,route_068,view,2025-08-08T22:26:00Z,1
user_045,route_027,view,2025-08-19T14:27:00Z,1
user_045,route_051,view,2025-08-19T17:01:00Z,1
user_045,route_093,view,2025-08-27T16:39:00Z,1
user_045,route_020,view,2025-09-12T10:17:00Z,1
user_045,route_107,like,2025-09-14T16:34:00Z,3
user_045,route_074,visit,2025-10-10T14:46:00Z,5
user_045,route_091,visit,2025-10-23T04:19:00Z,5
user_045,route_054,like,2025-12-02T00:30:00Z,3
user_045,route_101,visit,2025-12-16T08:12:00Z,5
user_046,route_059,like,2025-02-17T05:06:00Z,3
user_046,route_058,view,2025-03-08T17:26:00Z,1
user_046,route_108,like,2025-04-01T01:52:00Z,3
user_046,route_086,like,2025-06-19T18:40:00Z,3
user_046,route_082,view,2025-07-08T16:00:00Z,1
user_046,route_031,view,2025-07-15T06:25:00Z,1
user_046,route_032,view,2025-07-17T06:30:00Z,1
user_046,route_091,view,2025-07-17T09:13:00Z,1
user_046,route_052,checkin,2025-07-30T12:10:00Z,8
user_046,route_067,view,2025-09-08T00:11:00Z,1
user_046,route_021,view,2025-10-18T01:59:00Z,1
user_046,route_069,visit,2025-10-19T14:40:00Z,5
user_046,route_116,view,2025-11-08T18:55:00Z,1
user_046,route_014,view,2025-12-04T16:04:00Z,1
user_047,route_033,visit,2025-02-16T09:41:00Z,5
user_047,route_051,like,2025-02-23T16:49:00Z,3
user_047,route_037,like,2025-03-22T08:56:00Z,3
user_047,route_064,view,2025-03-31T13:15:00Z,1
user_047,route_034,checkin,2025-04-22T15:26:00Z,8
user_047,route_109,checkin,2025-05-07T16:21:00Z,8
user_047,route_009,checkin,2025-05-22T06:00:00Z,8
user_047,route_102,view,2025-05-30T21:58:00Z,1
user_047,route_016,visit,2025-06-02T12:39:00Z,5
user_047,route_043,view,2025-07-21T22:02:00Z,1
user_047,route_103,view,2025-08-17T02:52:00Z,1
user_047,route_055,visit,2025-08-22T11:44:00Z,5
user_047,route_112,like,2025-09-09T14:29:00Z,3
user_047,route_104,view,2025-10-11T03:23:00Z,1
user_047,route_095,view,2025-11-13T23:27:00Z,1
user_047,route_029,like,2025-12-04T05:44:00Z,3
user_048,route_010,view,2025-01-06T21:17:00Z,1
user_048,route_028,view,2025-01-08T10:52:00Z,1
user_048,route_114,view,2025-01-23T13:32:00Z,1
user_048,route_039,like,2025-01-25T20:51:00Z,3
user_048,route_119,view,2025-02-04T06:26:00Z,1
user_048,route_079,view,2025-02-12T17:42:00Z,1
user_048,route_041,like,2025-02-19T21:10:00Z,3
user_048,route_045,view,2025-02-21T05:18:00Z,1
user_048,route_004,view,2025-03-24T05:53:00Z,1
user_048,route_038,view,2025-04-13T02:01:00Z,1
user_048,route_120,visit,2025-04-14T07:23:00Z,5
user_048,route_087,view,2025-05-23T20:39:00Z,1
user_048,route_002,like,2025-06-17T10:35:00Z,3
user_048,route_095,view,2025-07-02T10:11:00Z,1
user_048,route_031,like,2025-07-03T05:13:00Z,3
user_048,route_013,view,2025-07-19T22:19:00Z,1
user_048,route_043,like,2025-07-20T05:04:00Z,3
user_048,route_057,view,2025-08-08T03:14:00Z,1
user_048,route_080,visit,2025-08-13T04:30:00Z,5
user_048,route_098,view,2025-08-23T07:04:00Z,1
user_048,route_084,like,2025-11-03T00:03:00Z,3
user_048,route_052,like,2025-11-03T15:06:00Z,3
user_048,route_054,like,2025-11-16T06:59:00Z,3
user_048,route_106,view,2025-12-01T10:00:00Z,1
user_048,route_090,visit,2025-12-06T22:42:00Z,5
user_048,route_067,checkin,2025-12-09T02:14:00Z,8
user_048,route_005,like,2025-12-12T17:13:00Z,3
user_049,route_081,checkin,2025-01-21T16:50:00Z,8
user_049,route_088,visit,2025-01-28T21:15:00Z,5
user_049,route_091,like,2025-02-05T06:03:00Z,3
user_049,route_097,view,2025-02-12T09:38:00Z,1
user_049,route_062,like,2025-03-10T08:20:00Z,3
user_049,route_077,view,2025-03-11T22:30:00Z,1
user_049,route_116,view,2025-03-14T06:08:00Z,1
user_049,route_060,view,2025-03-27T15:28:00Z,1
user_049,route_002,like,2025-04-08T00:00:00Z,3
user_049,route_074,view,2025-04-15T07:32:00Z,1
user_049,route_007,view,2025-05-05T19:05:00Z,1
user_049,route_020,like,2025-05-06T13:11:00Z,3
user_049,route_043,like,2025-06-05T09:36:00Z,3
user_049,route_053,view,2025-06-19T10:15:00Z,1
user_049,route_035,view,2025-07-11T15:18:00Z,1
user_049,route_085,visit,2025-07-11T15:25:00Z,5
user_049,route_034,view,2025-07-12T06:41:00Z,1
user_049,route_046,view,2025-07-15T16:20:00Z,1
user_049,route_064,view,2025-07-22T23:23:00Z,1
user_049,route_093,view,2025-08-26T09:29:00Z,1
user_049,route_058,visit,2025-08-28T09:10:00Z,5
user_049,route_032,view,2025-09-04T00:48:00Z,1
user_049,route_039,view,2025-09-04T02:23:00Z,1
user_049,route_069,view,2025-10-11T23:11:00Z,1
user_049,route_026,view,2025-10-15T19:30:00Z,1
user_049,route_057,like,2025-10-31T17:53:00Z,3
user_049,route_063,visit,2025-11-03T14:47:00Z,5
user_049,route_030,like,2025-11-09T23:27:00Z,3
user_049,route_113,visit,2025-11-19T00:04:00Z,5
user_049,route_100,visit,2025-11-22T06:17:00Z,5
user_049,route_033,view,2025-11-28T09:48:00Z,1
user_049,route_005,like,2025-12-23T23:14:00Z,3
user_050,route_041,view,2025-01-07T03:49:00Z,1
user_050,route_011,view,2025-02-11T16:58:00Z,1
user_050,route_113,view,2025-03-15T08:47:00Z,1
user_050,route_087,view,2025-03-28T15:00:00Z,1
user_050,route_074,like,2025-04-09T08:57:00Z,3
user_050,route_094,view,2025-04-13T01:47:00Z,1
user_050,route_115,view,2025-05-28T23:27:00Z,1
user_050,route_095,view,2025-07-11T05:45:00Z,1
user_050,route_009,view,2025-07-23T22:19:00Z,1
user_050,route_108,view,2025-07-30T23:55:00Z,1
user_050,route_109,view,2025-08-05T05:53:00Z,1
user_050,route_079,view,2025-08-14T20:58:00Z,1
user_050,route_082,view,2025-08-19T18:52:00Z,1
user_050,route_061,view,2025-08-22T21:09:00Z,1
user_050,route_072,visit,2025-09-07T05:32:00Z,5
user_050,route_006,visit,2025-11-05T18:42:00Z,5
user_050,route_036,view,2025-11-20T22:43:00Z,1
user_050,route_014,like,2025-11-22T18:49:00Z,3
user_050,route_031,view,2025-12-04T12:37:00Z,1
user_050,route_106,view,2025-12-07T20:09:00Z,1
user_050,route_088,checkin,2025-12-21T09:32:00Z,8
user_050,route_103,view,2025-12-23T13:33:00Z,1
user_050,route_114,like,2025-12-31T12:25:00Z,3
user_051,route_093,visit,2025-01-15T05:59:00Z,5
user_051,route_100,like,2025-01-24T23:20:00Z,3
user_051,route_060,view,2025-02-03T20:21:00Z,1
user_051,route_062,view,2025-02-21T23:24:00Z,1
user_051,route_097,view,2025-03-01T15:42:00Z,1
user_051,route_028,view,2025-03-13T00:38:00Z,1
user_051,route_043,checkin,2025-04-07T00:40:00Z,8
user_051,route_003,visit,2025-04-10T22:09:00Z,5
user_051,route_089,visit,2025-04-25T18:49:00Z,5
user_051,route_059,view,2025-04-30T19:31:00Z,1
user_051,route_057,like,2025-05-05T06:10:00Z,3
user_051,route_114,like,2025-05-08T11:28:00Z,3
user_051,route_002,view,2025-05-29T02:07:00Z,1
user_051,route_120,like,2025-06-11T07:23:00Z,3
user_051,route_106,view,2025-06-14T00:40:00Z,1
user_051,route_056,view,2025-06-19T03:00:00Z,1
user_051,route_072,visit,2025-06-22T11:43:00Z,5
user_051,route_034,checkin,2025-07-13T19:03:00Z,8
user_051,route_119,like,2025-07-15T20:41:00Z,3
user_051,route_027,like,2025-07-16T08:14:00Z,3
user_051,route_008,view,2025-08-12T07:14:00Z,1
user_051,route_054,like,2025-09-01T21:54:00Z,3
user_051,route_080,like,2025-09-09T02:50:00Z,3
user_051,route_108,visit,2025-09-12T02:19:00Z,5
user_051,route_046,like,2025-09-29T08:44:00Z,3
user_051,route_035,visit,2025-10-08T14:10:00Z,5
user_051,route_045,view,2025-10-20T22:32:00Z,1
user_051,route_086,visit,2025-10-31T06:47:00Z,5
user_051,route_010,view,2025-11-10T02:22:00Z,1
user_051,route_113,view,2025-12-04T15:32:00Z,1
user_051,route_096,view,2025-12-04T22:05:00Z,1
user_051,route_029,view,2025-12-07T04:59:00Z,1
user_051,route_007,like,2025-12-07T15:57:00Z,3
user_051,route_109,visit,2025-12-24T12:46:00Z,5
user_052,route_004,view,2025-01-18T03:15:00Z,1
user_052,route_075,like,2025-02-12T03:31:00Z,3
user_052,route_114,like,2025-03-17T12:27:00Z,3
user_052,route_063,like,2025-03-18T20:46:00Z,3
user_052,route_015,view,2025-03-28T01:06:00Z,1
user_052,route_090,view,2025-04-02T15:46:00Z,1
user_052,route_044,view,2025-04-11T23:41:00Z,1
user_052,route_014,visit,2025-04-18T23:59:00Z,5
user_052,route_032,like,2025-04-21T15:18:00Z,3
user_052,route_053,visit,2025-05-25T09:44:00Z,5
user_052,route_120,view,2025-05-30T04:13:00Z,1
user_052,route_056,visit,2025-06-04T22:38:00Z,5
user_052,route_058,visit,2025-06-15T18:55:00Z,5
user_052,route_068,view,2025-06-22T13:43:00Z,1
user_052,route_051,view,2025-06-28T12:25:00Z,1
user_052,route_027,view,2025-07-12T01:51:00Z,1
user_052,route_081,view,2025-08-16T11:00:00Z,1
user_052,route_054,view,2025-08-31T05:03:00Z,1
user_052,route_077,view,2025-09-15T22:07:00Z,1
user_052,route_061,like,2025-09-21T20:21:00Z,3
user_052,route_011,visit,2025-10-22T03:43:00Z,5
user_052,route_103,like,2025-10-23T04:28:00Z,3
user_052,route_119,like,2025-11-04T09:09:00Z,3
user_052,route_109,view,2025-11-29T12:17:00Z,1
user_052,route_007,like,2025-12-01T23:24:00Z,3
user_052,route_047,view,2025-12-04T05:01:00Z,1
user_052,route_022,like,2025-12-10T21:05:00Z,3
user_052,route_017,view,2025-12-25T17:25:00Z,1
user_052,route_104,visit,2025-12-25T23:03:00Z,5
user_052,route_023,view,2025-12-26T01:38:00Z,1
user_052,route_034,like,2025-12-28T18:30:00Z,3
user_052,route_045,like,2025-12-30T09:29:00Z,3
user_053,route_057,view,2025-01-14T19:15:00Z,1
user_053,route_081,view,2025-01-23T07:02:00Z,1
user_053,route_036,view,2025-02-13T03:32:00Z,1
user_053,route_077,like,2025-03-05T05:33:00Z,3
user_053,route_088,like,2025-03-05T17:07:00Z,3
user_053,route_101,like,2025-03-13T18:31:00Z,3
user_053,route_108,view,2025-03-20T10:50:00Z,1
user_053,route_039,like,2025-04-15T02:40:00Z,3
user_053,route_116,like,2025-04-18T22:06:00Z,3
user_053,route_056,view,2025-04-21T18:22:00Z,1
user_053,route_118,like,2025-04-24T12:06:00Z,3
user_053,route_110,view,2025-04-26T08:00:00Z,1
user_053,route_098,visit,2025-05-14T12:41:00Z,5
user_053,route_096,like,2025-06-03T06:08:00Z,3
user_053,route_092,view,2025-07-05T10:49:00Z,1
user_053,route_040,like,2025-07-10T18:42:00Z,3
user_053,route_034,visit,2025-07-24T14:05:00Z,5
user_053,route_052,view,2025-07-28T02:21:00Z,1
user_053,route_003,view,2025-08-17T10:07:00Z,1
user_053,route_058,view,2025-09-19T19:10:00Z,1
user_053,route_053,view,2025-09-23T09:42:00Z,1
user_053,route_100,view,2025-09-25T11:38:00Z,1
user_053,route_046,checkin,2025-10-06T05:27:00Z,8
user_053,route_027,like,2025-10-15T08:54:00Z,3
user_053,route_119,view,2025-10-22T06:41:00Z,1
user_053,route_070,view,2025-11-03T22:11:00Z,1
user_053,route_062,view,2025-11-15T13:04:00Z,1
user_053,route_103,view,2025-11-21T22:41:00Z,1
user_053,route_059,view,2025-12-03T00:15:00Z,1
user_053,route_031,view,2025-12-13T13:44:00Z,1
user_054,route_082,like,2025-01-04T22:27:00Z,3
user_054,route_004,visit,2025-01-08T19:12:00Z,5
user_054,route_086,like,2025-02-13T23:18:00Z,3
user_054,route_055,view,2025-02-16T20:05:00Z,1
user_054,route_056,visit,2025-03-10T16:22:00Z,5
user_054,route_106,like,2025-03-11T15:31:00Z,3
user_054,route_063,view,2025-03-21T21:08:00Z,1
user_054,route_111,like,2025-04-04T14:22:00Z,3
user_054,route_102,visit,2025-04-28T09:40:00Z,5
user_054,route_095,like,2025-05-03T02:10:00Z,3
user_054,route_022,view,2025-05-13T00:43:00Z,1
user_054,route_062,view,2025-06-06T13:49:00Z,1
user_054,route_076,like,2025-06-26T07:47:00Z,3
user_054,route_017,visit,2025-08-18T05:43:00Z,5
user_054,route_112,like,2025-09-10T00:27:00Z,3
user_054,route_043,checkin,2025-09-15T09:17:00Z,8
user_054,route_012,visit,2025-09-24T22:56:00Z,5
user_054,route_058,view,2025-09-26T07:11:00Z,1
user_054,route_047,view,2025-09-28T21:38:00Z,1
user_054,route_117,view,2025-10-18T23:17:00Z,1
user_054,route_103,like,2025-11-24T11:45:00Z,3
user_054,route_107,view,2025-12-13T17:44:00Z,1
user_054,route_044,visit,2025-12-14T19:26:00Z,5
user_055,route_018,view,2025-01-04T19:29:00Z,1
user_055,route_074,view,2025-01-07T21:15:00Z,1
user_055,route_024,view,2025-01-11T04:09:00Z,1
user_055,route_003,view,2025-01-21T04:25:00Z,1
user_055,route_039,view,2025-02-12T13:15:00Z,1
user_055,route_025,view,2025-02-28T08:44:00Z,1
user_055,route_065,visit,2025-03-07T10:48:00Z,5
user_055,route_083,view,2025-04-06T12:22:00Z,1
user_055,route_044,view,2025-05-09T07:30:00Z,1
user_055,route_111,visit,2025-06-03T11:27:00Z,5
user_055,route_076,like,2025-06-19T01:10:00Z,3
user_055,route_026,like,2025-06-25T13:38:00Z,3
user_055,route_049,view,2025-07-01T03:00:00Z,1
user_055,route_113,checkin,2025-07-19T04:07:00Z,8
user_055,route_109,visit,2025-07-24T16:46:00Z,5
user_055,route_097,view,2025-08-08T06:30:00Z,1
user_055,route_099,view,2025-08-09T15:12:00Z,1
user_055,route_055,visit,2025-08-11T00:22:00Z,5
user_055,route_079,view,2025-08-11T15:18:00Z,1
user_055,route_095,view,2025-09-03T21:17:00Z,1
user_055,route_105,like,2025-09-07T00:09:00Z,3
user_055,route_066,visit,2025-09-08T17:31:00Z,5
user_055,route_056,view,2025-09-19T05:15:00Z,1
user_055,route_037,view,2025-09-21T04:26:00Z,1
user_055,route_107,checkin,2025-10-02T08:06:00Z,8
user_055,route_019,view,2025-12-03T14:10:00Z,1
user_055,route_009,view,2025-12-30T06:07:00Z,1
user_056,route_106,view,2025-01-25T05:02:00Z,1
user_056,route_102,view,2025-02-16T01:24:00Z,1
user_056,route_098,view,2025-02-26T08:23:00Z,1
user_056,route_059,like,2025-03-08T10:23:00Z,3
user_056,route_093,like,2025-03-16T13:01:00Z,3
user_056,route_070,view,2025-04-18T18:24:00Z,1
